location_name,lat,lon,centreline_id,centreline_type,total_vehicle,total_pedestrian,collision_count,fatal_count,n_schools,n_childcare,n_libraries,n_community_centres,n_emergency_services,ltc_beds_nearby,score_traffic,score_collision,score_impact,score_density,priority_score
Caledonia Rd / Kitchener Ave,43.6890006301047,-79.4605504982166,13460292,2,9888,322,3,0,0,0,0,0,0,0,0.135963427043278,0.0967741935483871,0.0,0.38293838862559243,0.11975200606964201
Lynd Ave / Howard Park Ave / Dundas St W,43.6521159972086,-79.4480869353301,13466531,2,8400,857,1,0,2,3,0,0,0,0,0.11554266558823167,0.03225806451612903,0.04810126582278481,0.583590047393365,0.1197095134404197
Danforth Ave / Chester Ave,43.6775530510535,-79.3519473698748,13462109,2,7454,2962,2,0,3,4,0,1,0,0,0.10240993011852495,0.06451612903225806,0.10585443037974684,0.40106635071090047,0.11970164184981348
Yonge St / Kempford Blvd,43.7769466096552,-79.4148499242795,13446504,2,15664,2446,1,0,2,3,0,0,1,0,0.21556892527005908,0.03225806451612903,0.16476793248945146,0.0,0.11969303292305612
York Mills Rd / Leslie St,43.7529544978379,-79.3599702259251,13449822,2,21659,816,1,0,1,1,0,0,0,0,0.29804860811787237,0.03225806451612903,0.020253164556962026,0.0,0.1196579683332929
Bernard Ave / St George St,43.6729879696755,-79.4021327245777,13463024,2,5330,1100,0,0,1,2,0,0,0,238,0.07305145672863685,0.0,0.14866028400693954,0.643542654028436,0.11965433205925441
Doris Ave / Willowdale Park Trl (South),43.7657758408349,-79.409085425453,30053441,2,8357,1111,2,1,4,1,0,0,0,0,0.11495281470401546,0.1935483870967742,0.058227848101265814,0.0,0.11962099025052954
Brimley Rd / Dennett Dr,43.7931102618384,-79.2710358714657,13444197,2,20883,207,0,0,1,1,0,2,0,0,0.2872968722992592,0.0,0.09525316455696202,0.0,0.11960453821613312
Bloor St W / Kingscourt Dr,43.6494612302853,-79.5020446681908,13467093,2,15253,800,0,0,0,1,0,0,1,0,0.20990331320140446,0.0,0.12426160337552741,0.21285545023696684,0.11960402531929372
Bayview Ave: Kilgour Rd - Sherwood Park Trl,43.7172553203776,-79.3782040858843,13497406,1,20867,112,1,0,0,1,0,0,0,0,0.2874730196639281,0.03225806451612903,0.007594936708860758,0.061611374407582936,0.11958600424555042
Barton Ave / Markham St,43.6678539538034,-79.4135908641501,13463923,2,1642,745,0,0,7,1,1,1,0,130,0.02225608759089243,0.0,0.23719237936130566,0.643542654028436,0.11958237193191708
Yonge St / Rosehill Ave,43.686223196589,-79.3933005382507,13460639,2,8874,3358,1,0,2,2,1,0,1,0,0.12194715824009321,0.03225806451612903,0.19467299578059072,0.2665876777251185,0.11956519489330777
Kingston Rd / Birchmount Rd,43.6930466720611,-79.2623339071601,13459028,2,13374,650,1,0,2,1,0,2,0,0,0.18390747813918326,0.03225806451612903,0.10791139240506328,0.22304502369668247,0.1195447207800402
Finch Ave W / Kendleton Dr,43.7388083957964,-79.589906612158,13452527,2,8075,295,0,0,2,1,0,1,1,0,0.11120851209388855,0.0,0.18707805907172995,0.4319312796208531,0.11953171900929228
Dundas St W / Elizabeth St,43.6554122167551,-79.3851894884453,13465870,2,10213,5810,3,0,1,2,1,0,1,0,0.14073519154733752,0.0967741935483871,0.18201476793248944,0.0,0.11953123837000149
Jane St / Colbeck St,43.6529730872118,-79.4859689810159,13466476,2,12049,1355,1,0,2,5,0,0,0,0,0.16589065810127285,0.03225806451612903,0.06329113924050632,0.3751777251184834,0.11952805327604026
Bloor St W / Ashbourne Dr,43.640262222613,-79.5422270901346,13468402,2,24275,302,0,0,1,0,0,0,0,0,0.33417079626924273,0.0,0.012658227848101264,0.0,0.1194914242638552
Medland St / Annette St (East),43.66357729774,-79.4660945810906,13464727,2,10880,1097,0,0,1,1,1,0,1,0,0.14959478407047885,0.0,0.1744198312236287,0.32239336492890996,0.11948147716228434
Weston Rd / Jasper Ave,43.6837339644573,-79.4824585433361,13461318,2,10473,204,1,0,2,2,0,0,1,0,0.144417975478783,0.03225806451612903,0.1571729957805907,0.2614928909952607,0.11942050225386343
Wilson Ave: Ingleside Dr - James Finlay Way,43.7277839403297,-79.4793430149815,60047116,1,14842,509,3,0,2,1,1,0,0,0,0.20418864956284108,0.0967741935483871,0.07041139240506329,0.0,0.11941927356994252
Dundas St W / Crawford St / Trinity Bellwoods Park Trl,43.6500687255106,-79.4170702372387,13466798,2,9713,1518,0,0,2,2,0,0,0,77,0.1335788606988136,0.0,0.07959262353016772,0.5669431279620853,0.11936543874682684
Bloor St W / Kings Lynn Rd,43.6489390163324,-79.5043077229418,13467183,2,15203,902,0,0,0,1,0,0,1,0,0.20921406599110587,0.0,0.12426160337552741,0.21285545023696684,0.11936278879568922
Finch Ave W / Milady Rd,43.7473104836789,-79.5644156767377,13451124,2,18105,517,1,0,1,1,0,1,0,0,0.249150659125527,0.03225806451612903,0.05775316455696203,0.09300947867298578,0.1193446340532706
Bloor St W / Montgomery Rd,43.6466703269991,-79.5145715402895,13467572,2,18121,4127,0,0,1,2,1,0,0,0,0.24935618664659176,0.0,0.06534810126582279,0.18951421800947868,0.11929570738041954
Sheppard Ave E / Lapsley Rd / Washburn Way,43.7961481217347,-79.2275427920056,13443760,2,14130,1270,1,0,3,1,0,1,1,0,0.1944228208580976,0.03225806451612903,0.19973628691983122,0.0,0.11928556726494556
Spanbridge Rd / Linkwood Lane / Vicora Linkway / Pavane Linkway,43.7123524531361,-79.3245059679496,13456011,2,8210,1630,1,0,0,0,0,2,0,0,0.11281934282924563,0.03225806451612903,0.075,0.5347156398104266,0.11924865655192379
Kennedy Rd / Trojan Gt,43.8038813934053,-79.2982087118703,13443052,2,16296,180,2,0,3,2,0,1,0,0,0.22432813481185368,0.06451612903225806,0.09066455696202531,0.0,0.11922840373784417
Don Mills Rd / Chipping Rd,43.744735602096,-79.3454453550639,13451065,2,15019,181,0,0,1,3,0,0,1,0,0.2067024545272669,0.0,0.1521097046413502,0.1643957345971564,0.11920737347252909
Dundas St W: Ackley Hts - Dundas W / Royal York N Ramp,43.65963000000001,-79.51308500000002,30113585,1,17136,304,1,0,1,1,0,0,0,0,0.23582496748610113,0.03225806451612903,0.020253164556962026,0.21285545023696684,0.11916523913586964
Danforth Ave / Jackman Ave,43.6772868665907,-79.3532967635981,13462166,2,12854,6973,0,0,2,3,0,1,0,0,0.17686509309828588,0.0,0.08560126582278481,0.40106635071090047,0.11912967082004706
Bloor St W / Humbervale Blvd,43.6476138001281,-79.5102387333263,13467424,2,13914,1452,0,0,0,0,1,0,1,0,0.19139354022623103,0.0,0.15416666666666665,0.21285545023696684,0.11910661743621088
Evans Ave / QEW Express E West Mall Ramp / The West Mall / West Mall S QEW Express W Ramp,43.6083504615142,-79.5586650892491,13470244,2,24681,94,0,0,0,0,0,0,0,0,0.34022462998770303,0.0,0.0,0.0,0.11907862049569605
Yonge St / Centre Ave,43.7916471841884,-79.4184747468804,13444653,2,20268,785,1,0,1,0,0,1,0,0,0.2792776255631032,0.03225806451612903,0.05015822784810126,0.0,0.11906913709735154
Victoria Park Ave / Bassett Ave / Yardley Ave,43.7137787239003,-79.29805921759,13455708,2,18385,394,0,0,2,2,0,0,0,0,0.25298661712118803,0.0,0.04050632911392405,0.22393364928909953,0.11903994674411056
Albion Ave / Pharmacy Ave,43.6956359122198,-79.2848059980027,13458602,2,7588,1062,1,0,3,3,0,2,0,0,0.1041790215976243,0.03225806451612903,0.13575949367088608,0.4409952606635071,0.11900440494034159
Mortimer Ave / Carlaw Ave,43.6853023459262,-79.3498863597994,13460701,2,11834,840,1,0,3,2,0,0,0,0,0.16274325617525845,0.03225806451612903,0.053164556962025315,0.40071090047393365,0.11895446368178404
Redpath Ave / Broadway Ave,43.7106002212132,-79.3938490110661,13456452,2,6998,2234,2,0,9,6,0,1,1,0,0.09605945219484668,0.06451612903225806,0.3136603375527426,0.0,0.11893352094003518
Hwy 401 Collectors E Yorkdale Rd W Ramp / Yorkdale Rd,43.727765111079,-79.4561316874984,13454000,2,21660,1,0,0,0,0,0,0,0,0,0.2982950352193144,0.0,0.0,0.14520142180094786,0.11892340450685482
River St: King St E - Queen St E,43.657099292454866,-79.35636177736028,30124442,1,3066,34,1,0,1,2,0,0,0,0,0.04189606528939335,0.03225806451612903,0.027848101265822784,0.8739928909952607,0.11892285478462347
The Queensway / St Lawrence Ave,43.6226446706887,-79.5190671757331,13469719,2,24671,472,0,0,0,0,0,0,0,0,0.33976049358087684,0.0,0.0,0.0,0.11891617275330689
King St W / Peter St / Blue Jays Way,43.6460405808987,-79.3922966999416,13467412,2,6868,29134,5,0,0,4,0,0,1,0,0.09437897599126455,0.16129032258064516,0.14704641350210967,0.0,0.11889353720059033
Benson Ave / Winona Dr,43.6785986232372,-79.4318062175472,13462126,2,3245,1290,0,0,3,4,0,1,1,81,0.04433750814427461,0.0,0.263637848315449,0.5059834123222748,0.1188440387458134
Bay St / Charles St W,43.6681966828252,-79.3888691235389,13463813,2,18983,20945,0,0,1,1,0,0,1,0,0.26129762862883743,0.0,0.1369198312236287,0.0,0.11883813626481883
Logan Ave / Lane/1 /2of Eastern and E of Logan,43.655277341166,-79.3403183175689,14037330,2,20790,11,0,0,0,0,0,0,0,0,0.2864538542119167,0.0,0.0,0.18578199052132702,0.11883704802630354
Lambertlodge Ave / Melita Cres / Marian Engel Park Trl,43.6736367490916,-79.4234400046303,13462975,2,636,282,0,0,1,1,0,1,0,529,0.008437159755323076,0.0,0.3262810833386879,0.5059834123222748,0.11880756381432814
Queen St E / Eastern Ave,43.6667210728208,-79.3148532904218,13463876,2,6304,233,1,0,0,2,0,0,1,0,0.0865783073404037,0.03225806451612903,0.13185654008438819,0.5084123222748815,0.11880527039415224
Canadian Rd: Ellesmere Park Trl - Principal Rd,43.760325573119054,-79.29613625069389,60008335,1,13871,101,0,0,2,0,0,1,1,0,0.1907035321966253,0.0,0.1794831223628692,0.1613744075829384,0.11878030149968655
Avenue Rd / Beltline Trl (North),43.6981808368327,-79.4058692695405,13458453,2,8831,742,3,0,0,0,0,0,0,0,0.12133627114957629,0.0967741935483871,0.0,0.42428909952606636,0.11876757259689383
